# Total Phase Data Center(tm) v8.10
# (c) 2005-2026 Total Phase, Inc.
# www.totalphase.com
#
# Wed Apr 01 10:34:36 2026
#
# Level,Sp,Index,m:s.ms.us,Dur,Len,Err,Dev,Ep,Record,Data,Summary,ASCII
2,FS,867,0:07.260.607,2.083 us,3 B,,14,00,      OUT packet,E1 0E E0,,"..."
2,FS,868,0:07.260.610,2.083 us,3 B,,14,00,      DATA1 packet,4B 00 00,,"K.."
2,FS,869,0:07.260.613,750 ns,1 B,,14,00,      ACK packet,D2,,"."
0,FS,870,0:07.260.848,2.083 us,,,,,[1 SOF],,[Frame: 1259] ,""
0,FS,871,0:07.261.105,104.583 us,2 B,,14,00,Control Transfer,00 00,,".."
1,FS,872,0:07.261.105,12.416 us,8 B,,14,00,   SETUP txn,C0 90 00 00 2B 00 02 00,,"....+..."
2,FS,873,0:07.261.105,2.083 us,3 B,,14,00,      SETUP packet,2D 0E E0,,"-.."
2,FS,874,0:07.261.108,7.416 us,11 B,,14,00,      DATA0 packet,C3 C0 90 00 00 2B 00 02 00 2B 29,,".....+...+)"
2,FS,875,0:07.261.117,750 ns,1 B,,14,00,      ACK packet,D2,,"."
1,FS,876,0:07.261.127,71.750 us,2 B,,14,00,   IN txn   [5 POLL],00 00,,".."
2,FS,877,0:07.261.127,54.500 us,,,14,00,      [5 IN-NAK],,,""
2,FS,878,0:07.261.190,2.083 us,3 B,,14,00,      IN packet,69 0E E0,,"i.."
2,FS,879,0:07.261.193,3.516 us,5 B,,14,00,      DATA1 packet,4B 00 00 FE 4F,,"K...O"
2,FS,880,0:07.261.198,750 ns,1 B,,14,00,      ACK packet,D2,,"."
1,FS,881,0:07.261.203,7.083 us,0 B,,14,00,   OUT txn,,,""
2,FS,882,0:07.261.203,2.083 us,3 B,,14,00,      OUT packet,E1 0E E0,,"..."
2,FS,883,0:07.261.206,2.083 us,3 B,,14,00,      DATA1 packet,4B 00 00,,"K.."
2,FS,884,0:07.261.209,750 ns,1 B,,14,00,      ACK packet,D2,,"."
0,FS,885,0:07.261.636,122.916 us,2 B,,14,00,Control Transfer,00 00,,".."
1,FS,886,0:07.261.636,12.333 us,8 B,,14,00,   SETUP txn,C0 90 00 00 2C 00 02 00,,"....,..."
2,FS,887,0:07.261.636,2.083 us,3 B,,14,00,      SETUP packet,2D 0E E0,,"-.."
2,FS,888,0:07.261.639,7.416 us,11 B,,14,00,      DATA0 packet,C3 C0 90 00 00 2C 00 02 00 2A 5D,,".....,...*]"
2,FS,889,0:07.261.648,750 ns,1 B,,14,00,      ACK packet,D2,,"."
1,FS,890,0:07.261.657,66.416 us,2 B,,14,00,   IN txn   [4 POLL],00 00,,".."
2,FS,891,0:07.261.657,41.916 us,,,14,00,      [4 IN-NAK],,,""
2,FS,892,0:07.261.715,2.083 us,3 B,,14,00,      IN packet,69 0E E0,,"i.."
2,FS,893,0:07.261.718,3.516 us,5 B,,14,00,      DATA1 packet,4B 00 00 FE 4F,,"K...O"
2,FS,894,0:07.261.723,750 ns,1 B,,14,00,      ACK packet,D2,,"."
1,FS,895,0:07.261.752,7.000 us,0 B,,14,00,   OUT txn,,,""
2,FS,896,0:07.261.752,2.083 us,3 B,,14,00,      OUT packet,E1 0E E0,,"..."
2,FS,897,0:07.261.755,2.083 us,3 B,,14,00,      DATA1 packet,4B 00 00,,"K.."
2,FS,898,0:07.261.758,750 ns,1 B,,14,00,      ACK packet,D2,,"."
0,FS,899,0:07.261.848,2.083 us,,,,,[1 SOF],,[Frame: 1260] ,""
0,FS,900,0:07.262.230,104.583 us,2 B,,14,00,Control Transfer,00 00,,".."
1,FS,901,0:07.262.230,12.416 us,8 B,,14,00,   SETUP txn,C0 90 00 00 2D 00 02 00,,"....-..."
2,FS,902,0:07.262.230,2.083 us,3 B,,14,00,      SETUP packet,2D 0E E0,,"-.."
2,FS,903,0:07.262.234,7.416 us,11 B,,14,00,      DATA0 packet,C3 C0 90 00 00 2D 00 02 00 2B A1,,".....-...+."
2,FS,904,0:07.262.242,750 ns,1 B,,14,00,      ACK packet,D2,,"."
1,FS,905,0:07.262.252,71.750 us,2 B,,14,00,   IN txn   [5 POLL],00 00,,".."
2,FS,906,0:07.262.252,54.583 us,,,14,00,      [5 IN-NAK],,,""
2,FS,907,0:07.262.315,2.083 us,3 B,,14,00,      IN packet,69 0E E0,,"i.."
2,FS,908,0:07.262.318,3.516 us,5 B,,14,00,      DATA1 packet,4B 00 00 FE 4F,,"K...O"
2,FS,909,0:07.262.323,750 ns,1 B,,14,00,      ACK packet,D2,,"."
1,FS,910,0:07.262.328,7.083 us,0 B,,14,00,   OUT txn,,,""
2,FS,911,0:07.262.328,2.083 us,3 B,,14,00,      OUT packet,E1 0E E0,,"..."
2,FS,912,0:07.262.331,2.083 us,3 B,,14,00,      DATA1 packet,4B 00 00,,"K.."
2,FS,913,0:07.262.334,750 ns,1 B,,14,00,      ACK packet,D2,,"."
0,FS,914,0:07.262.848,2.083 us,,,,,[1 SOF],,[Frame: 1261] ,""
0,FS,915,0:07.262.761,115.333 us,2 B,,14,00,Control Transfer,00 00,,".."
1,FS,916,0:07.262.761,12.333 us,8 B,,14,00,   SETUP txn,C0 90 00 00 2E 00 02 00,,"........"
2,FS,917,0:07.262.761,2.083 us,3 B,,14,00,      SETUP packet,2D 0E E0,,"-.."
2,FS,918,0:07.262.764,7.416 us,11 B,,14,00,      DATA0 packet,C3 C0 90 00 00 2E 00 02 00 2B E5,,".........+."
2,FS,919,0:07.262.773,750 ns,1 B,,14,00,      ACK packet,D2,,"."
1,FS,920,0:07.262.853,8.500 us,2 B,,14,00,   IN txn,00 00,,".."
2,FS,921,0:07.262.853,2.083 us,3 B,,14,00,      IN packet,69 0E E0,,"i.."
2,FS,922,0:07.262.856,3.516 us,5 B,,14,00,      DATA1 packet,4B 00 00 FE 4F,,"K...O"
2,FS,923,0:07.262.861,750 ns,1 B,,14,00,      ACK packet,D2,,"."
1,FS,924,0:07.262.870,7.083 us,0 B,,14,00,   OUT txn,,,""
2,FS,925,0:07.262.870,2.083 us,3 B,,14,00,      OUT packet,E1 0E E0,,"..."
2,FS,926,0:07.262.873,2.083 us,3 B,,14,00,      DATA1 packet,4B 00 00,,"K.."
2,FS,927,0:07.262.876,750 ns,1 B,,14,00,      ACK packet,D2,,"."
0,FS,928,0:07.263.356,111.583 us,2 B,,14,00,Control Transfer,00 00,,".."
1,FS,929,0:07.263.356,12.416 us,8 B,,14,00,   SETUP txn,C0 90 00 00 2F 00 02 00,,"..../..."
2,FS,930,0:07.263.356,2.083 us,3 B,,14,00,      SETUP packet,2D 0E E0,,"-.."
2,FS,931,0:07.263.359,7.416 us,11 B,,14,00,      DATA0 packet,C3 C0 90 00 00 2F 00 02 00 2A 19,,"...../...*."
2,FS,932,0:07.263.367,750 ns,1 B,,14,00,      ACK packet,D2,,"."
1,FS,933,0:07.263.377,71.666 us,2 B,,14,00,   IN txn   [5 POLL],00 00,,".."
2,FS,934,0:07.263.377,54.500 us,,,14,00,      [5 IN-NAK],,,""
2,FS,935,0:07.263.440,2.083 us,3 B,,14,00,      IN packet,69 0E E0,,"i.."
2,FS,936,0:07.263.443,3.516 us,5 B,,14,00,      DATA1 packet,4B 00 00 FE 4F,,"K...O"
2,FS,937,0:07.263.448,750 ns,1 B,,14,00,      ACK packet,D2,,"."
1,FS,938,0:07.263.460,7.000 us,0 B,,14,00,   OUT txn,,,""
2,FS,939,0:07.263.460,2.083 us,3 B,,14,00,      OUT packet,E1 0E E0,,"..."
2,FS,940,0:07.263.463,2.083 us,3 B,,14,00,      DATA1 packet,4B 00 00,,"K.."
2,FS,941,0:07.263.466,750 ns,1 B,,14,00,      ACK packet,D2,,"."
0,FS,942,0:07.263.849,2.083 us,,,,,[1 SOF],,[Frame: 1262] ,""
0,FS,943,0:07.263.881,116.666 us,2 B,,14,00,Control Transfer,00 00,,".."
1,FS,944,0:07.263.881,12.416 us,8 B,,14,00,   SETUP txn,C0 90 00 00 30 00 02 00,,"....0..."
2,FS,945,0:07.263.881,2.083 us,3 B,,14,00,      SETUP packet,2D 0E E0,,"-.."
2,FS,946,0:07.263.884,7.416 us,11 B,,14,00,      DATA0 packet,C3 C0 90 00 00 30 00 02 00 2D CD,,".....0...-."
2,FS,947,0:07.263.893,750 ns,1 B,,14,00,      ACK packet,D2,,"."
1,FS,948,0:07.263.902,83.916 us,2 B,,14,00,   IN txn   [5 POLL],00 00,,".."
2,FS,949,0:07.263.902,54.666 us,,,14,00,      [5 IN-NAK],,,""
2,FS,950,0:07.263.977,2.083 us,3 B,,14,00,      IN packet,69 0E E0,,"i.."
2,FS,951,0:07.263.981,3.516 us,5 B,,14,00,      DATA1 packet,4B 00 00 FE 4F,,"K...O"
2,FS,952,0:07.263.985,750 ns,1 B,,14,00,      ACK packet,D2,,"."
1,FS,953,0:07.263.991,7.000 us,0 B,,14,00,   OUT txn,,,""
2,FS,954,0:07.263.991,2.083 us,3 B,,14,00,      OUT packet,E1 0E E0,,"..."
2,FS,955,0:07.263.994,2.083 us,3 B,,14,00,      DATA1 packet,4B 00 00,,"K.."
2,FS,956,0:07.263.997,750 ns,1 B,,14,00,      ACK packet,D2,,"."
0,FS,957,0:07.264.478,104.500 us,2 B,,14,00,Control Transfer,00 00,,".."
1,FS,958,0:07.264.478,12.333 us,8 B,,14,00,   SETUP txn,C0 90 00 00 31 00 02 00,,"....1..."
2,FS,959,0:07.264.478,2.083 us,3 B,,14,00,      SETUP packet,2D 0E E0,,"-.."
2,FS,960,0:07.264.481,7.416 us,11 B,,14,00,      DATA0 packet,C3 C0 90 00 00 31 00 02 00 2C 31,,".....1...,1"
2,FS,961,0:07.264.490,750 ns,1 B,,14,00,      ACK packet,D2,,"."
1,FS,962,0:07.264.499,71.666 us,2 B,,14,00,   IN txn   [5 POLL],00 00,,".."
2,FS,963,0:07.264.499,54.500 us,,,14,00,      [5 IN-NAK],,,""
2,FS,964,0:07.264.562,2.083 us,3 B,,14,00,      IN packet,69 0E E0,,"i.."
2,FS,965,0:07.264.566,3.516 us,5 B,,14,00,      DATA1 packet,4B 00 00 FE 4F,,"K...O"
2,FS,966,0:07.264.570,750 ns,1 B,,14,00,      ACK packet,D2,,"."
1,FS,967,0:07.264.575,7.083 us,0 B,,14,00,   OUT txn,,,""
2,FS,968,0:07.264.575,2.083 us,3 B,,14,00,      OUT packet,E1 0E E0,,"..."
2,FS,969,0:07.264.579,2.083 us,3 B,,14,00,      DATA1 packet,4B 00 00,,"K.."
2,FS,970,0:07.264.582,750 ns,1 B,,14,00,      ACK packet,D2,,"."
0,FS,971,0:07.264.849,2.083 us,,,,,[1 SOF],,[Frame: 1263] ,""
0,FS,972,0:07.265.014,112.500 us,2 B,,14,00,Control Transfer,00 00,,".."
1,FS,973,0:07.265.014,12.416 us,8 B,,14,00,   SETUP txn,C0 90 00 00 32 00 02 00,,"....2..."
2,FS,974,0:07.265.014,2.083 us,3 B,,14,00,      SETUP packet,2D 0E E0,,"-.."
2,FS,975,0:07.265.018,7.416 us,11 B,,14,00,      DATA0 packet,C3 C0 90 00 00 32 00 02 00 2C 75,,".....2...,u"
2,FS,976,0:07.265.026,750 ns,1 B,,14,00,      ACK packet,D2,,"."
1,FS,977,0:07.265.036,79.833 us,2 B,,14,00,   IN txn   [4 POLL],00 00,,".."
2,FS,978,0:07.265.036,49.250 us,,,14,00,      [4 IN-NAK],,,""
2,FS,979,0:07.265.107,2.083 us,3 B,,14,00,      IN packet,69 0E E0,,"i.."
2,FS,980,0:07.265.110,3.516 us,5 B,,14,00,      DATA1 packet,4B 00 00 FE 4F,,"K...O"
2,FS,981,0:07.265.115,750 ns,1 B,,14,00,      ACK packet,D2,,"."
1,FS,982,0:07.265.120,7.000 us,0 B,,14,00,   OUT txn,,,""
2,FS,983,0:07.265.120,2.083 us,3 B,,14,00,      OUT packet,E1 0E E0,,"..."
2,FS,984,0:07.265.123,2.083 us,3 B,,14,00,      DATA1 packet,4B 00 00,,"K.."
2,FS,985,0:07.265.126,750 ns,1 B,,14,00,      ACK packet,D2,,"."
0,FS,986,0:07.265.612,144.666 us,2 B,,14,00,Control Transfer,00 00,,".."
1,FS,987,0:07.265.612,12.416 us,8 B,,14,00,   SETUP txn,C0 90 00 00 33 00 02 00,,"....3..."
2,FS,988,0:07.265.612,2.083 us,3 B,,14,00,      SETUP packet,2D 0E E0,,"-.."
2,FS,989,0:07.265.615,7.416 us,11 B,,14,00,      DATA0 packet,C3 C0 90 00 00 33 00 02 00 2D 89,,".....3...-."
2,FS,990,0:07.265.623,750 ns,1 B,,14,00,      ACK packet,D2,,"."
1,FS,991,0:07.265.633,75.500 us,2 B,,14,00,   IN txn   [5 POLL],00 00,,".."
2,FS,992,0:07.265.633,54.500 us,,,14,00,      [5 IN-NAK],,,""
2,FS,993,0:07.265.700,2.083 us,3 B,,14,00,      IN packet,69 0E E0,,"i.."
2,FS,994,0:07.265.703,3.516 us,5 B,,14,00,      DATA1 packet,4B 00 00 FE 4F,,"K...O"
2,FS,995,0:07.265.708,750 ns,1 B,,14,00,      ACK packet,D2,,"."
1,FS,996,0:07.265.749,7.000 us,0 B,,14,00,   OUT txn,,,""
2,FS,997,0:07.265.749,2.083 us,3 B,,14,00,      OUT packet,E1 0E E0,,"..."
2,FS,998,0:07.265.752,2.083 us,3 B,,14,00,      DATA1 packet,4B 00 00,,"K.."
2,FS,999,0:07.265.756,750 ns,1 B,,14,00,      ACK packet,D2,,"."
0,FS,1000,0:07.265.849,2.083 us,,,,,[1 SOF],,[Frame: 1264] ,""
0,FS,1001,0:07.266.276,104.250 us,2 B,,14,00,Control Transfer,00 00,,".."
1,FS,1002,0:07.266.276,12.500 us,8 B,,14,00,   SETUP txn,C0 90 00 00 34 00 02 00,,"....4..."
2,FS,1003,0:07.266.276,2.083 us,3 B,,14,00,      SETUP packet,2D 0E E0,,"-.."
2,FS,1004,0:07.266.279,7.516 us,11 B,,14,00,      DATA0 packet,C3 C0 90 00 00 34 00 02 00 2C FD,,".....4...,."
2,FS,1005,0:07.266.288,750 ns,1 B,,14,00,      ACK packet,D2,,"."
1,FS,1006,0:07.266.297,66.083 us,2 B,,14,00,   IN txn   [3 POLL],00 00,,".."
2,FS,1007,0:07.266.297,34.000 us,,,14,00,      [3 IN-NAK],,,""
2,FS,1008,0:07.266.355,2.083 us,3 B,,14,00,      IN packet,69 0E E0,,"i.."
2,FS,1009,0:07.266.358,3.516 us,5 B,,14,00,      DATA1 packet,4B 00 00 FE 4F,,"K...O"
2,FS,1010,0:07.266.363,750 ns,1 B,,14,00,      ACK packet,D2,,"."
1,FS,1011,0:07.266.373,7.083 us,0 B,,14,00,   OUT txn,,,""
2,FS,1012,0:07.266.373,2.083 us,3 B,,14,00,      OUT packet,E1 0E E0,,"..."
2,FS,1013,0:07.266.377,2.083 us,3 B,,14,00,      DATA1 packet,4B 00 00,,"K.."
2,FS,1014,0:07.266.380,750 ns,1 B,,14,00,      ACK packet,D2,,"."
0,FS,1015,0:07.266.849,2.083 us,,,,,[1 SOF],,[Frame: 1265] ,""
0,FS,1016,0:07.266.853,98.583 us,2 B,,14,00,Control Transfer,00 00,,".."
1,FS,1017,0:07.266.853,12.416 us,8 B,,14,00,   SETUP txn,C0 90 00 00 35 00 02 00,,"....5..."
2,FS,1018,0:07.266.853,2.083 us,3 B,,14,00,      SETUP packet,2D 0E E0,,"-.."
2,FS,1019,0:07.266.856,7.416 us,11 B,,14,00,      DATA0 packet,C3 C0 90 00 00 35 00 02 00 2D 01,,".....5...-."
2,FS,1020,0:07.266.865,750 ns,1 B,,14,00,      ACK packet,D2,,"."
1,FS,1021,0:07.266.874,66.416 us,2 B,,14,00,   IN txn   [4 POLL],00 00,,".."
2,FS,1022,0:07.266.874,49.250 us,,,14,00,      [4 IN-NAK],,,""
2,FS,1023,0:07.266.932,2.083 us,3 B,,14,00,      IN packet,69 0E E0,,"i.."
2,FS,1024,0:07.266.935,3.516 us,5 B,,14,00,      DATA1 packet,4B 00 00 FE 4F,,"K...O"
2,FS,1025,0:07.266.940,750 ns,1 B,,14,00,      ACK packet,D2,,"."
1,FS,1026,0:07.266.945,7.083 us,0 B,,14,00,   OUT txn,,,""
2,FS,1027,0:07.266.945,2.083 us,3 B,,14,00,      OUT packet,E1 0E E0,,"..."
2,FS,1028,0:07.266.948,2.083 us,3 B,,14,00,      DATA1 packet,4B 00 00,,"K.."
2,FS,1029,0:07.266.951,750 ns,1 B,,14,00,      ACK packet,D2,,"."
0,FS,1030,0:07.267.409,113.500 us,2 B,,14,00,Control Transfer,00 00,,".."
1,FS,1031,0:07.267.409,12.416 us,8 B,,14,00,   SETUP txn,C0 90 00 00 36 00 02 00,,"....6..."
2,FS,1032,0:07.267.409,2.083 us,3 B,,14,00,      SETUP packet,2D 0E E0,,"-.."
2,FS,1033,0:07.267.412,7.416 us,11 B,,14,00,      DATA0 packet,C3 C0 90 00 00 36 00 02 00 2D 45,,".....6...-E"
2,FS,1034,0:07.267.421,750 ns,1 B,,14,00,      ACK packet,D2,,"."
1,FS,1035,0:07.267.431,76.083 us,2 B,,14,00,   IN txn   [4 POLL],00 00,,".."
2,FS,1036,0:07.267.431,55.666 us,,,14,00,      [4 IN-NAK],,,""
2,FS,1037,0:07.267.498,2.083 us,3 B,,14,00,      IN packet,69 0E E0,,"i.."
2,FS,1038,0:07.267.501,3.516 us,5 B,,14,00,      DATA1 packet,4B 00 00 FE 4F,,"K...O"
2,FS,1039,0:07.267.506,750 ns,1 B,,14,00,      ACK packet,D2,,"."
1,FS,1040,0:07.267.516,7.083 us,0 B,,14,00,   OUT txn,,,""
2,FS,1041,0:07.267.516,2.083 us,3 B,,14,00,      OUT packet,E1 0E E0,,"..."
2,FS,1042,0:07.267.519,2.083 us,3 B,,14,00,      DATA1 packet,4B 00 00,,"K.."
2,FS,1043,0:07.267.522,750 ns,1 B,,14,00,      ACK packet,D2,,"."
0,FS,1044,0:07.267.849,2.083 us,,,,,[1 SOF],,[Frame: 1266] ,""
0,FS,1045,0:07.268.018,105.500 us,2 B,,14,00,Control Transfer,00 00,,".."
1,FS,1046,0:07.268.018,12.333 us,8 B,,14,00,   SETUP txn,C0 90 00 00 37 00 02 00,,"....7..."
2,FS,1047,0:07.268.018,2.083 us,3 B,,14,00,      SETUP packet,2D 0E E0,,"-.."
2,FS,1048,0:07.268.021,7.416 us,11 B,,14,00,      DATA0 packet,C3 C0 90 00 00 37 00 02 00 2C B9,,".....7...,."
2,FS,1049,0:07.268.029,750 ns,1 B,,14,00,      ACK packet,D2,,"."
1,FS,1050,0:07.268.039,72.750 us,2 B,,14,00,   IN txn   [4 POLL],00 00,,".."
2,FS,1051,0:07.268.039,41.833 us,,,14,00,      [4 IN-NAK],,,""
2,FS,1052,0:07.268.103,2.083 us,3 B,,14,00,      IN packet,69 0E E0,,"i.."
2,FS,1053,0:07.268.106,3.516 us,5 B,,14,00,      DATA1 packet,4B 00 00 FE 4F,,"K...O"
2,FS,1054,0:07.268.111,750 ns,1 B,,14,00,      ACK packet,D2,,"."
1,FS,1055,0:07.268.116,7.083 us,0 B,,14,00,   OUT txn,,,""
2,FS,1056,0:07.268.116,2.083 us,3 B,,14,00,      OUT packet,E1 0E E0,,"..."
2,FS,1057,0:07.268.119,2.083 us,3 B,,14,00,      DATA1 packet,4B 00 00,,"K.."
2,FS,1058,0:07.268.123,750 ns,1 B,,14,00,      ACK packet,D2,,"."
0,FS,1059,0:07.268.618,99.166 us,2 B,,14,00,Control Transfer,00 00,,".."
1,FS,1060,0:07.268.618,12.416 us,8 B,,14,00,   SETUP txn,C0 90 00 00 38 00 02 00,,"....8..."
2,FS,1061,0:07.268.618,2.083 us,3 B,,14,00,      SETUP packet,2D 0E E0,,"-.."
2,FS,1062,0:07.268.621,7.416 us,11 B,,14,00,      DATA0 packet,C3 C0 90 00 00 38 00 02 00 2F AD,,".....8.../."
2,FS,1063,0:07.268.629,750 ns,1 B,,14,00,      ACK packet,D2,,"."
1,FS,1064,0:07.268.639,66.333 us,2 B,,14,00,   IN txn   [4 POLL],00 00,,".."
2,FS,1065,0:07.268.639,49.166 us,,,14,00,      [4 IN-NAK],,,""
2,FS,1066,0:07.268.697,2.083 us,3 B,,14,00,      IN packet,69 0E E0,,"i.."
2,FS,1067,0:07.268.700,3.516 us,5 B,,14,00,      DATA1 packet,4B 00 00 FE 4F,,"K...O"
2,FS,1068,0:07.268.704,750 ns,1 B,,14,00,      ACK packet,D2,,"."
1,FS,1069,0:07.268.710,7.000 us,0 B,,14,00,   OUT txn,,,""
2,FS,1070,0:07.268.710,2.083 us,3 B,,14,00,      OUT packet,E1 0E E0,,"..."
2,FS,1071,0:07.268.713,2.083 us,3 B,,14,00,      DATA1 packet,4B 00 00,,"K.."
2,FS,1072,0:07.268.716,750 ns,1 B,,14,00,      ACK packet,D2,,"."
0,FS,1073,0:07.268.849,2.083 us,,,,,[1 SOF],,[Frame: 1267] ,""
0,FS,1074,0:07.269.140,112.583 us,2 B,,14,00,Control Transfer,00 00,,".."
1,FS,1075,0:07.269.140,12.416 us,8 B,,14,00,   SETUP txn,C0 90 00 00 39 00 02 00,,"....9..."
2,FS,1076,0:07.269.140,2.083 us,3 B,,14,00,      SETUP packet,2D 0E E0,,"-.."
2,FS,1077,0:07.269.143,7.416 us,11 B,,14,00,      DATA0 packet,C3 C0 90 00 00 39 00 02 00 2E 51,,".....9....Q"
2,FS,1078,0:07.269.152,750 ns,1 B,,14,00,      ACK packet,D2,,"."
1,FS,1079,0:07.269.161,79.750 us,2 B,,14,00,   IN txn   [5 POLL],00 00,,".."
2,FS,1080,0:07.269.161,54.500 us,,,14,00,      [5 IN-NAK],,,""
2,FS,1081,0:07.269.232,2.083 us,3 B,,14,00,      IN packet,69 0E E0,,"i.."
2,FS,1082,0:07.269.236,3.516 us,5 B,,14,00,      DATA1 packet,4B 00 00 FE 4F,,"K...O"
2,FS,1083,0:07.269.240,750 ns,1 B,,14,00,      ACK packet,D2,,"."
1,FS,1084,0:07.269.246,7.083 us,0 B,,14,00,   OUT txn,,,""
2,FS,1085,0:07.269.246,2.083 us,3 B,,14,00,      OUT packet,E1 0E E0,,"..."
2,FS,1086,0:07.269.249,2.083 us,3 B,,14,00,      DATA1 packet,4B 00 00,,"K.."
2,FS,1087,0:07.269.252,750 ns,1 B,,14,00,      ACK packet,D2,,"."
0,FS,1088,0:07.269.849,2.083 us,,,,,[1 SOF],,[Frame: 1268] ,""
0,FS,1089,0:07.269.749,132.833 us,2 B,,14,00,Control Transfer,00 00,,".."
1,FS,1090,0:07.269.749,12.333 us,8 B,,14,00,   SETUP txn,C0 90 00 00 3A 00 02 00,,"....:..."
2,FS,1091,0:07.269.749,2.083 us,3 B,,14,00,      SETUP packet,2D 0E E0,,"-.."
2,FS,1092,0:07.269.752,7.416 us,11 B,,14,00,      DATA0 packet,C3 C0 90 00 00 3A 00 02 00 2E 15,,".....:....."
2,FS,1093,0:07.269.761,750 ns,1 B,,14,00,      ACK packet,D2,,"."
1,FS,1094,0:07.269.770,97.666 us,2 B,,14,00,   IN txn   [1 POLL],00 00,,".."
2,FS,1095,0:07.269.770,3.916 us,,,14,00,      [1 IN-NAK],,,""
2,FS,1096,0:07.269.859,2.083 us,3 B,,14,00,      IN packet,69 0E E0,,"i.."
2,FS,1097,0:07.269.863,3.516 us,5 B,,14,00,      DATA1 packet,4B 00 00 FE 4F,,"K...O"
2,FS,1098,0:07.269.867,750 ns,1 B,,14,00,      ACK packet,D2,,"."
1,FS,1099,0:07.269.875,7.083 us,0 B,,14,00,   OUT txn,,,""
2,FS,1100,0:07.269.875,2.083 us,3 B,,14,00,      OUT packet,E1 0E E0,,"..."
2,FS,1101,0:07.269.878,2.083 us,3 B,,14,00,      DATA1 packet,4B 00 00,,"K.."
2,FS,1102,0:07.269.881,750 ns,1 B,,14,00,      ACK packet,D2,,"."
0,FS,1103,0:07.270.357,99.166 us,2 B,,14,00,Control Transfer,00 00,,".."
1,FS,1104,0:07.270.357,12.416 us,8 B,,14,00,   SETUP txn,C0 90 00 00 3B 00 02 00,,"....;..."
2,FS,1105,0:07.270.357,2.083 us,3 B,,14,00,      SETUP packet,2D 0E E0,,"-.."
2,FS,1106,0:07.270.360,7.416 us,11 B,,14,00,      DATA0 packet,C3 C0 90 00 00 3B 00 02 00 2F E9,,".....;.../."
2,FS,1107,0:07.270.368,750 ns,1 B,,14,00,      ACK packet,D2,,"."
1,FS,1108,0:07.270.378,66.416 us,2 B,,14,00,   IN txn   [4 POLL],00 00,,".."
2,FS,1109,0:07.270.378,49.250 us,,,14,00,      [4 IN-NAK],,,""
2,FS,1110,0:07.270.436,2.083 us,3 B,,14,00,      IN packet,69 0E E0,,"i.."
2,FS,1111,0:07.270.439,3.516 us,5 B,,14,00,      DATA1 packet,4B 00 00 FE 4F,,"K...O"
2,FS,1112,0:07.270.444,750 ns,1 B,,14,00,      ACK packet,D2,,"."
1,FS,1113,0:07.270.449,7.083 us,0 B,,14,00,   OUT txn,,,""
2,FS,1114,0:07.270.449,2.083 us,3 B,,14,00,      OUT packet,E1 0E E0,,"..."
2,FS,1115,0:07.270.452,2.083 us,3 B,,14,00,      DATA1 packet,4B 00 00,,"K.."
2,FS,1116,0:07.270.455,750 ns,1 B,,14,00,      ACK packet,D2,,"."
0,FS,1117,0:07.270.850,2.083 us,,,,,[1 SOF],,[Frame: 1269] ,""
0,FS,1118,0:07.270.893,105.416 us,2 B,,14,00,Control Transfer,00 00,,".."
1,FS,1119,0:07.270.893,12.416 us,8 B,,14,00,   SETUP txn,C0 90 00 00 3C 00 02 00,,"....<..."
2,FS,1120,0:07.270.893,2.083 us,3 B,,14,00,      SETUP packet,2D 0E E0,,"-.."
2,FS,1121,0:07.270.896,7.416 us,11 B,,14,00,      DATA0 packet,C3 C0 90 00 00 3C 00 02 00 2E 9D,,".....<....."
2,FS,1122,0:07.270.905,750 ns,1 B,,14,00,      ACK packet,D2,,"."
1,FS,1123,0:07.270.914,72.750 us,2 B,,14,00,   IN txn   [4 POLL],00 00,,".."
2,FS,1124,0:07.270.914,41.916 us,,,14,00,      [4 IN-NAK],,,""
2,FS,1125,0:07.270.979,2.083 us,3 B,,14,00,      IN packet,69 0E E0,,"i.."
2,FS,1126,0:07.270.982,3.516 us,5 B,,14,00,      DATA1 packet,4B 00 00 FE 4F,,"K...O"
2,FS,1127,0:07.270.986,750 ns,1 B,,14,00,      ACK packet,D2,,"."
1,FS,1128,0:07.270.992,7.000 us,0 B,,14,00,   OUT txn,,,""
2,FS,1129,0:07.270.992,2.083 us,3 B,,14,00,      OUT packet,E1 0E E0,,"..."
2,FS,1130,0:07.270.995,2.083 us,3 B,,14,00,      DATA1 packet,4B 00 00,,"K.."
2,FS,1131,0:07.270.998,750 ns,1 B,,14,00,      ACK packet,D2,,"."
0,FS,1132,0:07.271.507,116.750 us,2 B,,14,00,Control Transfer,00 00,,".."
1,FS,1133,0:07.271.507,12.333 us,8 B,,14,00,   SETUP txn,C0 90 00 00 3D 00 02 00,,"....=..."
2,FS,1134,0:07.271.507,2.083 us,3 B,,14,00,      SETUP packet,2D 0E E0,,"-.."
2,FS,1135,0:07.271.510,7.416 us,11 B,,14,00,      DATA0 packet,C3 C0 90 00 00 3D 00 02 00 2F 61,,".....=.../a"
2,FS,1136,0:07.271.519,750 ns,1 B,,14,00,      ACK packet,D2,,"."
1,FS,1137,0:07.271.528,84.083 us,2 B,,14,00,   IN txn   [5 POLL],00 00,,".."
2,FS,1138,0:07.271.528,54.500 us,,,14,00,      [5 IN-NAK],,,""
2,FS,1139,0:07.271.604,2.083 us,3 B,,14,00,      IN packet,69 0E E0,,"i.."
